 t Vext Jext errJ Jint  G_frac QLFSL1 QLFSL2 QLFSL3 JphotoL1 JphotoL2 JphotoL3 JdirL1 JdirL2 JdirL3 JbulkElecL1 JbulkElecL2 JbulkElecL3 JbulkHolesL1 JbulkHolesL2 JbulkHolesL3 JintElecL1L2 JintElecL2L3 JintHolesL1L2 JintHolesL2L3 JminLeft JminRight JShunt Jnion Jpion JD
 1.39899999999999999996E-0010  0.00000000000000000000E+0000 -4.86417621352588102071E-0002  7.54809077935287900241E-0003 -4.86417621352588102071E-0002  1.04999999999999999996E+0000  1.39128958991056145928E+0000  1.46368675471365773308E+0000  1.30839785679045357916E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  4.15967890391281371659E-0040  4.18315917012398678032E-0003  1.14839600439046927817E-0034  0.00000000000000000000E+0000  2.21082442545820252205E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.21018924311017729248E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 -5.87825993572849827934E-0006 -2.08367427371296879812E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.28193927580811643008E-0002
 1.42799999999999999995E-0010  0.00000000000000000000E+0000 -4.95101269025387949697E-0002  7.67205949285770913297E-0003 -4.95101269025387949697E-0002  1.04999999999999999996E+0000  1.39129015657896405766E+0000  1.46368705345794363479E+0000  1.30839800653734728594E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  4.15979118612229685835E-0040  4.18322149121566853827E-0003  1.14840562415712801652E-0034  0.00000000000000000000E+0000  2.21084698733695092718E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.21019833428126139127E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 -5.99016207919604130599E-0006 -2.08388240181104906351E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.30548713651364771494E-0002
 1.45699999999999999995E-0010  0.00000000000000000000E+0000 -5.03741761001851900465E-0002  7.79675645405219664088E-0003 -5.03741761001851900465E-0002  1.04999999999999999996E+0000  1.39129073019082129779E+0000  1.46368735213245180604E+0000  1.30839815846285141966E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  4.15990367558036410163E-0040  4.18328378819130534945E-0003  1.14841526156086537153E-0034  0.00000000000000000000E+0000  2.21086954591680811946E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.21020741589644010947E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 -6.09128122091695650334E-0006 -2.08410759309456259714E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.32926870561467090526E-0002
 1.48699999999999999998E-0010  0.00000000000000000000E+0000 -5.12593381142746547149E-0002  7.91770176141529051360E-0003 -5.12593381142746547149E-0002  1.04999999999999999996E+0000  1.39129133066638622054E+0000  1.46368766103273383571E+0000  1.30839831788052131877E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  4.16002023679712462590E-0040  4.18334820899186682285E-0003  1.14842524796320208437E-0034  0.00000000000000000000E+0000  2.21089287904481607755E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.21021680096697299478E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 -6.20391647603887087417E-0006 -2.08431932367069070529E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.35356770793012646632E-0002
 1.51800000000000000004E-0010  0.00000000000000000000E+0000 -5.21670297539941555679E-0002  8.04077589349138880192E-0003 -5.21670297539941555679E-0002  1.04999999999999999996E+0000  1.39129195836943119423E+0000  1.46368798015257099937E+0000  1.30839848493995426412E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  4.16014087467947441693E-0040  4.18341475069144230919E-0003  1.14843558409478633533E-0034  0.00000000000000000000E+0000  2.21091698629145928690E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.21022648841101443398E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 -6.32768192676804984967E-0006 -2.08451859337401831170E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.37832436837925917638E-0002
 1.55000000000000000000E-0010  0.00000000000000000000E+0000 -5.30970789663978039948E-0002  8.16612824943002425991E-0003 -5.30970789663978039948E-0002  1.04999999999999999996E+0000  1.39129261364483170567E+0000  1.46368830948549877703E+0000  1.30839865978976904563E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  4.16026558560405416834E-0040  4.18348341113657828832E-0003  1.14844626998408223408E-0034  0.00000000000000000000E+0000  2.21094186734153884288E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.21023647738867376950E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 -6.46151391389131665427E-0006 -2.08470727645367307260E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.40356266560318857094E-0002
 1.58199999999999999996E-0010  0.00000000000000000000E+0000 -5.40230851649761206545E-0002  8.29535971366848574738E-0003 -5.40230851649761206545E-0002  1.04999999999999999996E+0000  1.39129327610981721618E+0000  1.46368863873599071540E+0000  1.30839883703410027457E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  4.16039046724891514822E-0040  4.18355204243736750630E-0003  1.14845697162485688887E-0034  0.00000000000000000000E+0000  2.21096674431716583298E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.21024645494400410306E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 -6.58317659827268733762E-0006 -2.08491554346246955182E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.42904364143202283500E-0002
 1.61400000000000000005E-0010  0.00000000000000000000E+0000 -5.49434682584433089895E-0002  8.42369031267697646384E-0003 -5.49434682584433089895E-0002  1.04999999999999999996E+0000  1.39129394560606027857E+0000  1.46368896790285942802E+0000  1.30839901665868985948E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  4.16051549830145561145E-0040  4.18362064510944183854E-0003  1.14846768744658627064E-0034  0.00000000000000000000E+0000  2.21099161728113858663E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.21025642123109992129E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 -6.69305170360949626815E-0006 -2.08514214166568113561E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.45479656295390573614E-0002
 1.64700000000000000004E-0010  0.00000000000000000000E+0000 -5.58840700126881177012E-0002  8.54869906233564057240E-0003 -5.58840700126881177012E-0002  1.04999999999999999996E+0000  1.39129464309104674343E+0000  1.46368930726861186040E+0000  1.30839920433261455116E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  4.16064456981432973058E-0040  4.18369136271414750754E-0003  1.14847875120002745180E-0034  0.00000000000000000000E+0000  2.21101726346884046026E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.21026668753007613288E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 -6.81340923888965928857E-0006 -2.08535650577760603821E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.48106337767966077107E-0002
 1.68099999999999999994E-0010  0.00000000000000000000E+0000 -5.68461817125378763056E-0002  8.67608048548001869546E-0003 -5.68461817125378763056E-0002  1.04999999999999999996E+0000  1.39129536879415023967E+0000  1.46368965682643010020E+0000  1.30839940018274233425E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  4.16077767734610761085E-0040  4.18376419208381665392E-0003  1.14849016294417544506E-0034  0.00000000000000000000E+0000  2.21104368240099238174E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.21027725268356009594E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 -6.94394086880374642540E-0006 -2.08555944278477202848E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.50778685814617751142E-0002
 1.71599999999999999999E-0010  0.00000000000000000000E+0000 -5.78295194991424541127E-0002  8.80563935373968088368E-0003 -5.78295194991424541127E-0002  1.04999999999999999996E+0000  1.39129612291644581541E+0000  1.46369001656924828836E+0000  1.30839960433185858459E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  4.16091481028634387155E-0040  4.18383913088905626468E-0003  1.14850192218574996796E-0034  0.00000000000000000000E+0000  2.21107087372519746676E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.21028811579346906938E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 -7.08366477714395279917E-0006 -2.08575263716775857292E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.53499215854160161148E-0002
 1.75100000000000000005E-0010  0.00000000000000000000E+0000 -5.88076146129471473373E-0002  8.93890698064037566507E-0003 -5.88076146129471473373E-0002  1.04999999999999999996E+0000  1.39129688388795061198E+0000  1.46369037621445695189E+0000  1.30839981099085466223E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  4.16105203850616984295E-0040  4.18391403558964561456E-0003  1.14851369235081053005E-0034  0.00000000000000000000E+0000  2.21109806016146854812E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.21029896563348231223E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 -7.21054296153277784025E-0006 -2.08596597851135538118E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.56243950835011429091E-0002
 1.78700000000000000000E-0010  0.00000000000000000000E+0000 -5.98049548347376687434E-0002  9.06848482764603058992E-0003 -5.98049548347376687434E-0002  1.04999999999999999996E+0000  1.39129767339026354060E+0000  1.46369074603319982862E+0000  1.30840002610057367619E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  4.16119326206845324388E-0040  4.18399104691923597807E-0003  1.14852580813969886737E-0034  0.00000000000000000000E+0000  2.21112601855318706159E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.21031011229573312538E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 -7.34614576357893110897E-0006 -2.08616976716674198521E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.59043334478135012470E-0002
 1.82399999999999999999E-0010  0.00000000000000000000E+0000 -6.08226235670003874847E-0002  9.19940495509456885561E-0003 -6.08226235670003874847E-0002  1.04999999999999999996E+0000  1.39129849152620871996E+0000  1.46369112601800596652E+0000  1.30840024976310816780E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  4.16133846871944934231E-0040  4.18407016146103659905E-0003  1.14853826902805224958E-0034  0.00000000000000000000E+0000  2.21115474836990010307E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.21032155454450797288E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 -7.49030903945426456417E-0006 -2.08636450208399199598E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.61892719857772051077E-0002
 1.86200000000000000001E-0010  0.00000000000000000000E+0000 -6.18604361885895270810E-0002  9.33226707492885895114E-0003 -6.18604361885895270810E-0002  1.04999999999999999996E+0000  1.39129933836467139336E+0000  1.46369151616115653709E+0000  1.30840048207390094600E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  4.16148764199067076852E-0040  4.18415137669125679303E-0003  1.14855107406677481000E-0034  0.00000000000000000000E+0000  2.21118424921884955084E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.21033329141724683195E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 -7.64219147775687699088E-0006 -2.08655157543159680555E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.64792638748629417834E-0002
 1.90000000000000000003E-0010  0.00000000000000000000E+0000 -6.28919247610524597509E-0002  9.46888113206516398454E-0003 -6.28919247610524597509E-0002  1.04999999999999999996E+0000  1.39130019149383222317E+0000  1.46369190619104237586E+0000  1.30840071693905258664E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  4.16163683838852201286E-0040  4.18423255273796847805E-0003  1.14856388522580575692E-0034  0.00000000000000000000E+0000  2.21121374433413767482E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.21034501313923550742E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 -7.77998753287292770645E-0006 -2.08676051357383998512E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.67718276579071938332E-0002
 1.93899999999999999995E-0010  0.00000000000000000000E+0000 -6.39416545851904234599E-0002  9.60188571423240280617E-0003 -6.39416545851904234599E-0002  1.04999999999999999996E+0000  1.39130107319843242166E+0000  1.46369230636673764963E+0000  1.30840096054910554806E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  4.16178996394638768832E-0040  4.18431582640907063701E-0003  1.14857703804070597005E-0034  0.00000000000000000000E+0000  2.21124400998910035837E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.21035702826352863190E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 -7.92528144788123647095E-0006 -2.08696152626356449655E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.70699330254725898333E-0002
 1.97900000000000000003E-0010  0.00000000000000000000E+0000 -6.50106231201336105799E-0002  9.73614712334576474964E-0003 -6.50106231201336105799E-0002  1.04999999999999999996E+0000  1.39130198344244660077E+0000  1.46369271668014409003E+0000  1.30840121297299123617E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  4.16194699865199835900E-0040  4.18440119404564816522E-0003  1.14859053137505390304E-0034  0.00000000000000000000E+0000  2.21127504560027238201E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.21036933548219355697E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 -8.07800573345041153661E-0006 -2.08715490483465708200E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.73731283040314161377E-0002
 2.01899999999999999998E-0010  0.00000000000000000000E+0000 -6.60725861204109769429E-0002  9.87477415268809245072E-0003 -6.60725861204109769429E-0002  1.04999999999999999996E+0000  1.39130289926593002749E+0000  1.46369312686852089339E+0000  1.30840146789735158582E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  4.16210399471680084068E-0040  4.18448651871861368705E-0003  1.14860402649886759448E-0034  0.00000000000000000000E+0000  2.21130607482220602214E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.21038162617804100504E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 -8.21646062006653421642E-0006 -2.08737004063459111788E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.76786721372360166924E-0002
 2.06100000000000000000E-0010  0.00000000000000000000E+0000 -6.71781293685352984025E-0002  1.00074624252094875733E-0002 -6.71781293685352984025E-0002  1.04999999999999999996E+0000  1.39130386633969490120E+0000  1.46369355743270284373E+0000  1.30840173811576093569E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  4.16226878224941621294E-0040  4.18457606735701607702E-0003  1.14861819654579823431E-0034  0.00000000000000000000E+0000  2.21133864923332252209E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.21039451490384101701E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 -8.38309928794211143254E-0006 -2.08754904105860957658E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.79923267828388005440E-0002
 2.10300000000000000001E-0010  0.00000000000000000000E+0000 -6.82770388429255048530E-0002  1.01481696764731583340E-0002 -6.82770388429255048530E-0002  1.04999999999999999996E+0000  1.39130483848643710391E+0000  1.46369398786116595643E+0000  1.30840201080393561846E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  4.16243348312313136205E-0040  4.18466556852205110781E-0003  1.14863236509645784224E-0034  0.00000000000000000000E+0000  2.21137121649256928449E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.21040738552510536069E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 -8.53479103346740838762E-0006 -2.08775104987661526217E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.83082195081347868091E-0002
 2.14600000000000000005E-0010  0.00000000000000000000E+0000 -6.93928975681810427515E-0002  1.02858371560463808290E-0002 -6.93928975681810427515E-0002  1.04999999999999999996E+0000  1.39130583855918472968E+0000  1.46369442839674362197E+0000  1.30840229242553451980E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  4.16260200075162827336E-0040  4.18475715486818198236E-0003  1.14864686786583545814E-0034  0.00000000000000000000E+0000  2.21140455227097766006E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.21042054488367178761E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 -8.69239719940042182283E-0006 -2.08794720336426600522E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.86296007277183536180E-0002
 2.19000000000000000000E-0010  0.00000000000000000000E+0000 -7.05263756344789594647E-0002  1.04239571483032069094E-0002 -7.05263756344789594647E-0002  1.04999999999999999996E+0000  1.39130686635106818130E+0000  1.46369487903049827612E+0000  1.30840258300033152907E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  4.16277430542740752503E-0040  4.18485082241919693776E-0003  1.14866170290703133300E-0034  0.00000000000000000000E+0000  2.21143865591184621375E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.21043399158134203378E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 -8.85597527286650028592E-0006 -2.08813753686834179717E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.89562718633285146666E-0002
 2.23499999999999999998E-0010  0.00000000000000000000E+0000 -7.16772995267954270051E-0002  1.05634981238664591082E-0002 -7.16772995267954270051E-0002  1.04999999999999999996E+0000  1.39130792162164307010E+0000  1.46369533975325223185E+0000  1.30840288253766576991E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  4.16295036781964887486E-0040  4.18494656823329556009E-0003  1.14867686816645241760E-0034  0.00000000000000000000E+0000  2.21147352692526795878E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.21044772452771988547E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 -9.02490771112250167412E-0006 -2.08832299274244775661E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.92881244627741707709E-0002
 2.27999999999999999996E-0010  0.00000000000000000000E+0000 -7.28191645885605208228E-0002  1.07065588898996415243E-0002 -7.28191645885605208228E-0002  1.04999999999999999996E+0000  1.39130898057684728657E+0000  1.46369580032109247551E+0000  1.30840318433091536122E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  4.16312624484367144699E-0040  4.18504226157273312616E-0003  1.14869202447897013484E-0034  0.00000000000000000000E+0000  2.21150838986920993748E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.21046143752592332679E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 -9.17784816629614137637E-0006 -2.08853243226291082580E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.96225775765675268204E-0002
 2.32700000000000000000E-0010  0.00000000000000000000E+0000 -7.40028175639248878714E-0002  1.08433961131205928668E-0002 -7.40028175639248878714E-0002  1.04999999999999999996E+0000  1.39131008996730336778E+0000  1.46369628119405413580E+0000  1.30840350177734813847E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  4.16330973467267133344E-0040  4.18514215617963068611E-0003  1.14870784381416169303E-0034  0.00000000000000000000E+0000  2.21154479432450302948E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.21047574003851659205E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 -9.35706734948754120811E-0006 -2.08870807622607358224E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  1.99651878418670018336E-0002
 2.37399999999999999991E-0010  0.00000000000000000000E+0000 -7.51778028965423650114E-0002  1.09880436729292814941E-0002 -7.51778028965423650114E-0002  1.04999999999999999996E+0000  1.39131120227239036245E+0000  1.46369676189996884808E+0000  1.30840382134967114216E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  4.16349297743962204960E-0040  4.18524199330114317679E-0003  1.14872364963669507165E-0034  0.00000000000000000000E+0000  2.21158118982083257337E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.21049002088957032702E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 -9.51992023533487560041E-0006 -2.08890835745200003216E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.03101015424823848129E-0002
 2.42299999999999999988E-0010  0.00000000000000000000E+0000 -7.63939935835973406837E-0002  1.11271421719372065592E-0002 -7.63939935835973406837E-0002  1.04999999999999999996E+0000  1.39131236445302913112E+0000  1.46369726288428542995E+0000  1.30840415660907638214E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  4.16368375677835308568E-0040  4.18534602318663766962E-0003  1.14874011309689941657E-0034  0.00000000000000000000E+0000  2.21161912541440018320E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.21050488809833638668E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 -9.70793675618644605889E-0006 -2.08907646154820555821E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.06631264941829133863E-0002
 2.47200000000000000011E-0010  0.00000000000000000000E+0000 -7.76005717063568184041E-0002  1.12732837270495156772E-0002 -7.76005717063568184041E-0002  1.04999999999999999996E+0000  1.39131352870655552512E+0000  1.46369776368872106921E+0000  1.30840449383117685698E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  4.16387422696818917312E-0040  4.18544999152409181480E-0003  1.14875655824048811693E-0034  0.00000000000000000000E+0000  2.21165705130322584590E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.21051973221329561864E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 -9.87868158365548042121E-0006 -2.08927050004639736731E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.10186918793456465942E-0002
 2.52299999999999999989E-0010  0.00000000000000000000E+0000 -7.88475794118745095635E-0002  1.14136448604421042772E-0002 -7.88475794118745095635E-0002  1.04999999999999999996E+0000  1.39131474213258957509E+0000  1.46369828474368957754E+0000  1.30840484672073354875E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  4.16407214970224405173E-0040  4.18555814379632377409E-0003  1.14877365492816512971E-0034  0.00000000000000000000E+0000  2.21169651579792148621E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.21053515943181205602E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 -1.00736498811016588192E-0005 -2.08943365308074530248E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.13824596508494702474E-0002
 2.57399999999999999993E-0010  0.00000000000000000000E+0000 -8.00841471273293820820E-0002  1.15609832759154068866E-0002 -8.00841471273293820820E-0002  1.04999999999999999996E+0000  1.39131595673250589118E+0000  1.46369880560527843190E+0000  1.30840520137745585955E+0000  0.00000000000000000000E+0000  2.34433159148802059510E+0002  0.00000000000000000000E+0000  4.16426969772982799839E-0040  4.18566623026821706226E-0003  1.14879072812822974183E-0034  0.00000000000000000000E+0000  2.21173596979318649897E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.21055056207267717441E+0002  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000 -1.02506033385369821900E-0005 -2.08962373698163318540E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  0.00000000000000000000E+0000  2.17488350857637759644E-0002
